Year,Field,Subject,World Rank,Institution,Total Score,Q1,CNCI,IC,TOP,AWARD
2021,Life Sciences,Biological Sciences,201-300,University of Erlangen-Nuremberg,,25.7,80,77.3,11,0
2021,Life Sciences,Biological Sciences,201-300,University of Evry,,14.6,89,78.7,8.5,0
2021,Life Sciences,Biological Sciences,201-300,University of Florence,,27.5,77,76,4.9,0
2021,Life Sciences,Biological Sciences,201-300,University of Halle-Wittenberg,,20.8,80.8,74,8.5,0
2021,Life Sciences,Biological Sciences,201-300,University of Illinois at Chicago,,30,75.6,64.8,6.9,0
2021,Life Sciences,Biological Sciences,201-300,University of Jena,,26.6,74.7,75.8,14.7,0
2021,Life Sciences,Biological Sciences,201-300,University of Kansas,,28.5,74.1,65.7,13.9,0
2021,Life Sciences,Biological Sciences,201-300,University of Leipzig,,25.1,79.9,75.8,6.9,0
2021,Life Sciences,Biological Sciences,201-300,University of Lisbon,,29.4,72.6,80.9,12,0
2021,Life Sciences,Biological Sciences,201-300,University of Luebeck,,16.4,91.8,82.1,8.5,0
2021,Life Sciences,Biological Sciences,201-300,University of Luxembourg,,13,93.6,90.6,8.5,0
2021,Life Sciences,Biological Sciences,201-300,University of Mainz,,25,74.3,75.3,12,0
